OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,,CompStatDay,CompStatYear,Start Date,End Date,Date gap,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
1228,2.02E+14,8/24/2015 17:00,Monday,Aug,8,24,2015,1700,Aug,8,25,2015,8/24/2015,8/25/2015,1,RAPE,FELONY,E,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1229,2.02E+14,8/25/2015 1:30,Tuesday,Aug,8,25,2015,100,Aug,8,25,2015,8/25/2015,8/25/2015,0,RAPE,FELONY,J,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
1230,2.02E+14,8/25/2015 8:00,Tuesday,Aug,8,25,2015,800,Sep,9,30,2015,8/25/2015,9/30/2015,36,RAPE,FELONY,E,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1231,2.02E+14,8/25/2015 23:20,Tuesday,Aug,8,25,2015,2300,Aug,8,26,2015,8/25/2015,8/26/2015,1,RAPE,FELONY,B,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
1232,2.02E+14,8/25/2015 23:30,Tuesday,Aug,8,25,2015,2300,Aug,8,26,2015,8/25/2015,8/26/2015,1,RAPE,FELONY,J,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1233,2.02E+14,8/28/2015 1:00,Friday,Aug,8,28,2015,100,Aug,8,28,2015,8/28/2015,8/28/2015,0,RAPE,FELONY,J,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
1234,2.02E+14,8/28/2015 5:30,Friday,Aug,8,28,2015,500,Aug,8,29,2015,8/28/2015,8/29/2015,1,RAPE,FELONY,H,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1235,2.02E+14,8/28/2015 12:00,Friday,Aug,8,28,2015,1200,Aug,8,31,2015,8/28/2015,8/31/2015,3,RAPE,FELONY,C,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1236,2.02E+14,8/28/2015 14:00,Friday,Aug,8,28,2015,1400,Aug,8,29,2015,8/28/2015,8/29/2015,1,RAPE,FELONY,B,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1237,2.02E+14,8/28/2015 20:30,Friday,Aug,8,28,2015,2000,Sep,9,1,2015,8/28/2015,9/1/2015,4,RAPE,FELONY,I,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1238,2.02E+14,8/28/2015 22:00,Friday,Aug,8,28,2015,2200,Aug,8,29,2015,8/28/2015,8/29/2015,1,RAPE,FELONY,K,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1239,2.02E+14,8/29/2015 0:00,Saturday,Aug,8,29,2015,0,Aug,8,31,2015,8/29/2015,8/31/2015,2,RAPE,FELONY,C,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1240,2.02E+14,8/29/2015 0:01,Saturday,Aug,8,29,2015,0,Sep,9,17,2015,8/29/2015,9/17/2015,19,RAPE,FELONY,B,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
1241,2.02E+14,8/29/2015 6:30,Saturday,Aug,8,29,2015,600,Aug,8,29,2015,8/29/2015,8/29/2015,0,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1242,2.02E+14,8/29/2015 19:30,Saturday,Aug,8,29,2015,1900,Aug,8,30,2015,8/29/2015,8/30/2015,1,RAPE,FELONY,G,73,Brooklyn,NYPD-HOUSING BUREAU,1008276,183623,40.67065507,-73.91339092
1243,2.02E+14,8/29/2015 22:00,Saturday,Aug,8,29,2015,2200,Sep,9,2,2015,8/29/2015,9/2/2015,4,RAPE,FELONY,I,68,Brooklyn,NYPD,978016,172087,40.63902167,-74.02246352
1244,2.02E+14,8/29/2015 23:50,Saturday,Aug,8,29,2015,2300,Aug,8,30,2015,8/29/2015,8/30/2015,1,RAPE,FELONY,F,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
1245,2.02E+14,8/30/2015 0:10,Sunday,Aug,8,30,2015,0,Aug,8,30,2015,8/30/2015,8/30/2015,0,RAPE,FELONY,F,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1246,2.02E+14,8/30/2015 1:00,Sunday,Aug,8,30,2015,100,Sep,9,4,2015,8/30/2015,9/4/2015,5,RAPE,FELONY,C,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
1247,2.02E+14,8/30/2015 2:00,Sunday,Aug,8,30,2015,200,Aug,8,31,2015,8/30/2015,8/31/2015,1,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1248,2.02E+14,8/30/2015 22:40,Sunday,Aug,8,30,2015,2200,Aug,8,31,2015,8/30/2015,8/31/2015,1,RAPE,FELONY,F,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1249,2.02E+14,8/30/2015 23:00,Sunday,Aug,8,30,2015,2300,Aug,8,31,2015,8/30/2015,8/31/2015,1,RAPE,FELONY,E,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
1250,2.02E+14,8/31/2015 14:00,Monday,Aug,8,31,2015,1400,Sep,9,29,2015,8/31/2015,9/29/2015,29,RAPE,FELONY,G,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1251,2.02E+14,8/31/2015 17:00,Monday,Aug,8,31,2015,1700,Sep,9,1,2015,8/31/2015,9/1/2015,1,RAPE,FELONY,F,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
1252,2.02E+14,9/1/2015 2:20,Tuesday,Sep,9,1,2015,200,Sep,9,23,2015,9/1/2015,9/23/2015,22,RAPE,FELONY,D,123,Staten Island,NYPD,914725,125837,40.51180434,-74.25003459
1253,2.02E+14,9/1/2015 18:30,Tuesday,Sep,9,1,2015,1800,Sep,9,2,2015,9/1/2015,9/2/2015,1,RAPE,FELONY,H,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1254,2.02E+14,9/2/2015 0:00,Wednesday,Sep,9,2,2015,0,Sep,9,2,2015,9/2/2015,9/2/2015,0,RAPE,FELONY,J,28,Manhattan,NYPD,997376,233927,40.8087499,-73.95258581
1255,2.02E+14,9/2/2015 4:30,Wednesday,Sep,9,2,2015,400,Sep,9,3,2015,9/2/2015,9/3/2015,1,RAPE,FELONY,G,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1256,2.02E+14,9/2/2015 21:15,Wednesday,Sep,9,2,2015,2100,Sep,9,3,2015,9/2/2015,9/3/2015,1,RAPE,FELONY,A,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1257,2.02E+14,9/3/2015 13:00,Thursday,Sep,9,3,2015,1300,Sep,9,30,2015,9/3/2015,9/30/2015,27,RAPE,FELONY,D,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1258,2.02E+14,9/4/2015 12:40,Friday,Sep,9,4,2015,1200,Sep,9,4,2015,9/4/2015,9/4/2015,0,RAPE,FELONY,H,103,Queens,NYPD-HOUSING BUREAU,1041749,196938,40.70704748,-73.7926119
1259,2.02E+14,9/5/2015 18:00,Saturday,Sep,9,5,2015,1800,Sep,9,12,2015,9/5/2015,9/12/2015,7,RAPE,FELONY,G,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1260,2.02E+14,9/5/2015 19:00,Saturday,Sep,9,5,2015,1900,Sep,9,6,2015,9/5/2015,9/6/2015,1,RAPE,FELONY,H,43,Bronx,NYPD-HOUSING BUREAU,1020316,239179,40.8231013,-73.86969046
1261,2.02E+14,9/5/2015 21:00,Saturday,Sep,9,5,2015,2100,Sep,9,5,2015,9/5/2015,9/5/2015,0,RAPE,FELONY,F,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1262,2.02E+14,9/6/2015 0:50,Sunday,Sep,9,6,2015,0,Sep,9,6,2015,9/6/2015,9/6/2015,0,RAPE,FELONY,D,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
1263,2.02E+14,9/6/2015 5:25,Sunday,Sep,9,6,2015,500,Sep,9,8,2015,9/6/2015,9/8/2015,2,RAPE,FELONY,E,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
1264,2.02E+14,9/6/2015 9:30,Sunday,Sep,9,6,2015,900,Sep,9,6,2015,9/6/2015,9/6/2015,0,RAPE,FELONY,G,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1265,2.02E+14,9/6/2015 10:00,Sunday,Sep,9,6,2015,1000,Sep,9,8,2015,9/6/2015,9/8/2015,2,RAPE,FELONY,F,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
1266,2.02E+14,9/6/2015 14:00,Sunday,Sep,9,6,2015,1400,Sep,9,15,2015,9/6/2015,9/15/2015,9,RAPE,FELONY,H,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
1267,2.02E+14,9/6/2015 17:07,Sunday,Sep,9,6,2015,1700,Sep,9,6,2015,9/6/2015,9/6/2015,0,RAPE,FELONY,J,88,Brooklyn,NYPD-HOUSING BUREAU,995188,190691,40.69008097,-73.96055993
1268,2.02E+14,9/6/2015 18:30,Sunday,Sep,9,6,2015,1800,Sep,9,7,2015,9/6/2015,9/7/2015,1,RAPE,FELONY,H,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1269,2.02E+14,9/6/2015 20:00,Sunday,Sep,9,6,2015,2000,Sep,9,7,2015,9/6/2015,9/7/2015,1,RAPE,FELONY,D,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1270,2.02E+14,9/6/2015 22:00,Sunday,Sep,9,6,2015,2200,Sep,9,8,2015,9/6/2015,9/8/2015,2,RAPE,FELONY,B,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1271,2.02E+14,9/7/2015 2:00,Monday,Sep,9,7,2015,200,Sep,9,7,2015,9/7/2015,9/7/2015,0,RAPE,FELONY,E,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1272,2.02E+14,9/7/2015 2:15,Monday,Sep,9,7,2015,200,Sep,9,7,2015,9/7/2015,9/7/2015,0,RAPE,FELONY,D,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1273,2.02E+14,9/9/2015 13:00,Wednesday,Sep,9,9,2015,1300,Sep,9,12,2015,9/9/2015,9/12/2015,3,RAPE,FELONY,A,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1274,2.02E+14,9/10/2015 1:30,Thursday,Sep,9,10,2015,100,Sep,9,10,2015,9/10/2015,9/10/2015,0,RAPE,FELONY,F,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1275,2.02E+14,9/10/2015 4:00,Thursday,Sep,9,10,2015,400,Sep,9,10,2015,9/10/2015,9/10/2015,0,RAPE,FELONY,H,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1276,2.02E+14,9/11/2015 0:26,Friday,Sep,9,11,2015,0,Sep,9,11,2015,9/11/2015,9/11/2015,0,RAPE,FELONY,D,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1277,2.02E+14,9/11/2015 1:00,Friday,Sep,9,11,2015,100,Sep,9,11,2015,9/11/2015,9/11/2015,0,RAPE,FELONY,H,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1278,2.02E+14,9/11/2015 3:00,Friday,Sep,9,11,2015,300,Sep,9,11,2015,9/11/2015,9/11/2015,0,RAPE,FELONY,E,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1279,2.02E+14,9/11/2015 20:00,Friday,Sep,9,11,2015,2000,Sep,9,17,2015,9/11/2015,9/17/2015,6,RAPE,FELONY,E,26,Manhattan,NYPD-HOUSING BUREAU,996241,236149,40.81485029,-73.95668185
1280,2.02E+14,9/12/2015 5:00,Saturday,Sep,9,12,2015,500,Sep,9,12,2015,9/12/2015,9/12/2015,0,RAPE,FELONY,B,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
1281,2.02E+14,9/12/2015 5:15,Saturday,Sep,9,12,2015,500,Sep,9,12,2015,9/12/2015,9/12/2015,0,RAPE,FELONY,E,24,Manhattan,NYPD,993336,229488,40.79657114,-73.96718569
1282,2.02E+14,9/12/2015 22:00,Saturday,Sep,9,12,2015,2200,Sep,9,13,2015,9/12/2015,9/13/2015,1,RAPE,FELONY,G,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1283,2.02E+14,9/12/2015 23:00,Saturday,Sep,9,12,2015,2300,Sep,9,13,2015,9/12/2015,9/13/2015,1,RAPE,FELONY,B,81,Brooklyn,NYPD-HOUSING BUREAU,1005218,190528,40.6896155,-73.92439311
1284,2.02E+14,9/13/2015 0:05,Sunday,Sep,9,13,2015,0,Sep,9,18,2015,9/13/2015,9/18/2015,5,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1285,2.02E+14,9/13/2015 2:00,Sunday,Sep,9,13,2015,200,Sep,9,13,2015,9/13/2015,9/13/2015,0,RAPE,FELONY,G,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
1286,2.02E+14,9/13/2015 3:00,Sunday,Sep,9,13,2015,300,Sep,9,13,2015,9/13/2015,9/13/2015,0,RAPE,FELONY,D,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
1287,2.02E+14,9/15/2015 4:00,Tuesday,Sep,9,15,2015,400,Sep,9,19,2015,9/15/2015,9/19/2015,4,RAPE,FELONY,D,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
1288,2.02E+14,9/15/2015 4:30,Tuesday,Sep,9,15,2015,400,Sep,9,15,2015,9/15/2015,9/15/2015,0,RAPE,FELONY,H,84,Brooklyn,NYPD,989013,192652,40.69546894,-73.98282508
1289,2.02E+14,9/15/2015 17:25,Tuesday,Sep,9,15,2015,1700,Sep,9,15,2015,9/15/2015,9/15/2015,0,RAPE,FELONY,,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
1290,2.02E+14,9/15/2015 22:50,Tuesday,Sep,9,15,2015,2200,Sep,9,16,2015,9/15/2015,9/16/2015,1,RAPE,FELONY,C,26,Manhattan,NYPD,996241,236149,40.81485029,-73.95668185
1291,2.02E+14,9/16/2015 3:00,Wednesday,Sep,9,16,2015,300,Sep,9,16,2015,9/16/2015,9/16/2015,0,RAPE,FELONY,C,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1292,2.02E+14,9/16/2015 11:00,Wednesday,Sep,9,16,2015,1100,Sep,9,16,2015,9/16/2015,9/16/2015,0,RAPE,FELONY,B,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1293,2.02E+14,9/16/2015 18:00,Wednesday,Sep,9,16,2015,1800,Sep,9,17,2015,9/16/2015,9/17/2015,1,RAPE,FELONY,G,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
1294,2.02E+14,9/17/2015 1:00,Thursday,Sep,9,17,2015,100,Sep,9,17,2015,9/17/2015,9/17/2015,0,RAPE,FELONY,A,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1295,2.02E+14,9/17/2015 4:00,Thursday,Sep,9,17,2015,400,Sep,9,18,2015,9/17/2015,9/18/2015,1,RAPE,FELONY,A,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1296,2.02E+14,9/17/2015 4:20,Thursday,Sep,9,17,2015,400,Sep,9,18,2015,9/17/2015,9/18/2015,1,RAPE,FELONY,I,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1297,2.02E+14,9/17/2015 4:30,Thursday,Sep,9,17,2015,400,Sep,9,17,2015,9/17/2015,9/17/2015,0,RAPE,FELONY,E,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
1298,2.02E+14,9/17/2015 9:15,Thursday,Sep,9,17,2015,900,Sep,9,25,2015,9/17/2015,9/25/2015,8,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1299,2.02E+14,9/18/2015 17:55,Friday,Sep,9,18,2015,1700,Sep,9,19,2015,9/18/2015,9/19/2015,1,RAPE,FELONY,E,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1300,2.02E+14,9/18/2015 22:00,Friday,Sep,9,18,2015,2200,Sep,9,20,2015,9/18/2015,9/20/2015,2,RAPE,FELONY,C,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1301,2.02E+14,9/18/2015 23:30,Friday,Sep,9,18,2015,2300,Sep,9,22,2015,9/18/2015,9/22/2015,4,RAPE,FELONY,K,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
1302,2.02E+14,9/19/2015 0:30,Saturday,Sep,9,19,2015,0,Sep,9,19,2015,9/19/2015,9/19/2015,0,RAPE,FELONY,H,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1303,2.02E+14,9/19/2015 1:00,Saturday,Sep,9,19,2015,100,Sep,9,19,2015,9/19/2015,9/19/2015,0,RAPE,FELONY,J,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
1304,2.02E+14,9/19/2015 2:00,Saturday,Sep,9,19,2015,200,Sep,9,21,2015,9/19/2015,9/21/2015,2,RAPE,FELONY,G,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1305,2.02E+14,9/19/2015 3:15,Saturday,Sep,9,19,2015,300,Sep,9,20,2015,9/19/2015,9/20/2015,1,RAPE,FELONY,B,94,Brooklyn,NYPD,997313,204100,40.72688262,-73.95287135
1306,2.02E+14,9/19/2015 4:00,Saturday,Sep,9,19,2015,400,Sep,9,19,2015,9/19/2015,9/19/2015,0,RAPE,FELONY,B,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
1307,2.02E+14,9/19/2015 17:00,Saturday,Sep,9,19,2015,1700,Sep,9,19,2015,9/19/2015,9/19/2015,0,RAPE,FELONY,B,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1308,2.02E+14,9/19/2015 21:00,Saturday,Sep,9,19,2015,2100,Sep,9,20,2015,9/19/2015,9/20/2015,1,RAPE,FELONY,C,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1309,2.02E+14,9/20/2015 0:20,Sunday,Sep,9,20,2015,0,Sep,9,20,2015,9/20/2015,9/20/2015,0,RAPE,FELONY,I,18,Manhattan,NYPD,988353,217918,40.76481827,-73.98518977
1310,2.02E+14,9/20/2015 4:13,Sunday,Sep,9,20,2015,400,Sep,9,20,2015,9/20/2015,9/20/2015,0,RAPE,FELONY,D,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1311,2.02E+14,9/20/2015 6:00,Sunday,Sep,9,20,2015,600,Sep,9,20,2015,9/20/2015,9/20/2015,0,RAPE,FELONY,A,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1312,2.02E+14,9/20/2015 12:00,Sunday,Sep,9,20,2015,1200,Sep,9,22,2015,9/20/2015,9/22/2015,2,RAPE,FELONY,F,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1313,2.02E+14,9/20/2015 17:30,Sunday,Sep,9,20,2015,1700,Sep,9,21,2015,9/20/2015,9/21/2015,1,RAPE,FELONY,I,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1314,2.02E+14,9/20/2015 19:00,Sunday,Sep,9,20,2015,1900,Sep,9,21,2015,9/20/2015,9/21/2015,1,RAPE,FELONY,G,88,Brooklyn,NYPD,995188,190691,40.69008097,-73.96055993
1315,2.02E+14,9/20/2015 20:00,Sunday,Sep,9,20,2015,2000,Sep,9,21,2015,9/20/2015,9/21/2015,1,RAPE,FELONY,E,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1316,2.02E+14,9/20/2015 20:00,Sunday,Sep,9,20,2015,2000,Sep,9,22,2015,9/20/2015,9/22/2015,2,RAPE,FELONY,E,75,Brooklyn,NYPD-HOUSING BUREAU,1017141,183798,40.67110691,-73.88143296
1317,2.02E+14,9/20/2015 22:30,Sunday,Sep,9,20,2015,2200,Sep,9,29,2015,9/20/2015,9/29/2015,9,RAPE,FELONY,H,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1318,2.02E+14,9/21/2015 21:30,Monday,Sep,9,21,2015,2100,Sep,9,23,2015,9/21/2015,9/23/2015,2,RAPE,FELONY,H,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
1319,2.02E+14,9/22/2015 1:15,Tuesday,Sep,9,22,2015,100,Sep,9,22,2015,9/22/2015,9/22/2015,0,RAPE,FELONY,G,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1320,2.02E+14,9/22/2015 3:00,Tuesday,Sep,9,22,2015,300,Sep,9,25,2015,9/22/2015,9/25/2015,3,RAPE,FELONY,C,120,Staten Island,NYPD-HOUSING BUREAU,962748,174174,40.64472613,-74.07748316
1321,2.02E+14,9/22/2015 8:00,Tuesday,Sep,9,22,2015,800,Sep,9,22,2015,9/22/2015,9/22/2015,0,RAPE,FELONY,B,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1322,2.02E+14,9/23/2015 0:00,Wednesday,Sep,9,23,2015,0,Sep,9,27,2015,9/23/2015,9/27/2015,4,RAPE,FELONY,H,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1323,2.02E+14,9/24/2015 11:40,Thursday,Sep,9,24,2015,1100,Sep,9,24,2015,9/24/2015,9/24/2015,0,RAPE,FELONY,I,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
1324,2.02E+14,9/24/2015 21:00,Thursday,Sep,9,24,2015,2100,Sep,9,29,2015,9/24/2015,9/29/2015,5,RAPE,FELONY,E,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
1325,2.02E+14,9/25/2015 0:00,Friday,Sep,9,25,2015,0,Sep,9,30,2015,9/25/2015,9/30/2015,5,RAPE,FELONY,E,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1326,2.02E+14,9/25/2015 9:50,Friday,Sep,9,25,2015,900,Sep,9,25,2015,9/25/2015,9/25/2015,0,RAPE,FELONY,B,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
1327,2.02E+14,9/25/2015 19:00,Friday,Sep,9,25,2015,1900,Sep,9,27,2015,9/25/2015,9/27/2015,2,RAPE,FELONY,B,28,Manhattan,NYPD,997376,233927,40.8087499,-73.95258581
1328,2.02E+14,9/25/2015 20:00,Friday,Sep,9,25,2015,2000,Sep,9,27,2015,9/25/2015,9/27/2015,2,RAPE,FELONY,E,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
1329,2.02E+14,9/26/2015 0:30,Saturday,Sep,9,26,2015,0,Sep,9,30,2015,9/26/2015,9/30/2015,4,RAPE,FELONY,C,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
1330,2.02E+14,9/26/2015 6:00,Saturday,Sep,9,26,2015,600,Sep,9,26,2015,9/26/2015,9/26/2015,0,RAPE,FELONY,D,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
1331,2.02E+14,9/26/2015 16:18,Saturday,Sep,9,26,2015,1600,Sep,9,26,2015,9/26/2015,9/26/2015,0,RAPE,FELONY,B,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
1332,2.02E+14,9/26/2015 19:00,Saturday,Sep,9,26,2015,1900,Sep,9,27,2015,9/26/2015,9/27/2015,1,RAPE,FELONY,D,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
1333,2.02E+14,9/26/2015 22:30,Saturday,Sep,9,26,2015,2200,Sep,9,27,2015,9/26/2015,9/27/2015,1,RAPE,FELONY,D,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1334,2.02E+14,9/27/2015 4:00,Sunday,Sep,9,27,2015,400,Sep,9,27,2015,9/27/2015,9/27/2015,0,RAPE,FELONY,C,107,Queens,NYPD,1036790,205267,40.72993936,-73.81043314
1335,2.02E+14,9/28/2015 0:01,Monday,Sep,9,28,2015,0,Sep,9,29,2015,9/28/2015,9/29/2015,1,RAPE,FELONY,J,107,Queens,NYPD,1036790,205267,40.72993936,-73.81043314
1336,2.02E+14,9/29/2015 23:59,Tuesday,Sep,9,29,2015,2300,Sep,9,30,2015,9/29/2015,9/30/2015,1,RAPE,FELONY,D,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1337,2.02E+14,9/30/2015 2:00,Wednesday,Sep,9,30,2015,200,Sep,9,30,2015,9/30/2015,9/30/2015,0,RAPE,FELONY,K,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
